[2017-09-18 17:43:14.626] 176 main.cpp:561 start
[2017-09-18 17:43:18.277] 176 main.cpp:561 start
[2017-09-25 15:00:11.298] 176 main.cpp:561 start
[2017-09-25 15:00:13.820] 176 main.cpp:561 start
[2017-09-25 15:01:21.003] 176 main.cpp:561 start
[2017-09-26 17:00:01.921] 176 main.cpp:561 start
[2017-09-26 17:39:14.565] 176 main.cpp:561 start
[2017-09-26 17:40:49.715] 176 main.cpp:561 start
[2017-10-09 11:14:47.661] 176 main.cpp:561 start
[2017-10-09 11:18:05.323] 292 aos_transport.c:445 transport failure curl code:28 error:a timeout was reached
[2017-10-09 12:19:56.755] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.233] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.234] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.234] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.236] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.236] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.238] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.238] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.249] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.249] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.251] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.251] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.253] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.253] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.254] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.254] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.256] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.256] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.258] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.258] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.260] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.260] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.262] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.262] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.263] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.263] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.274] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.274] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.276] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.276] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.278] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.278] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.280] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.280] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.281] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.281] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.283] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.283] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.285] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.285] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.286] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.286] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.288] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.288] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.299] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.299] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.301] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.301] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.303] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.303] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.306] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.306] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.308] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.308] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.310] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.310] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.312] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.312] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.323] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.323] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.326] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.326] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.328] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.328] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.330] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.330] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.332] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.332] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.334] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.334] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.336] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.337] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.339] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.339] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.340] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.340] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.342] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.342] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.344] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.344] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.355] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.355] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.357] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.357] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.368] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.368] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.370] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.370] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.372] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.372] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.383] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.383] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.385] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.385] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.387] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.387] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.398] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.398] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.400] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.400] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.402] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.402] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.404] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.404] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.405] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.405] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.407] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.407] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.409] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.409] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.411] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.411] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.422] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.422] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.434] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.434] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.437] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.437] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.439] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.439] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.441] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.441] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.443] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.443] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.444] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.444] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.446] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.446] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.448] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.448] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.450] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.450] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.451] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.451] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.453] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.453] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.455] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.455] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.457] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.457] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.458] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.458] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.470] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.470] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.472] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.472] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.474] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.474] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.476] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.476] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.477] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.477] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.479] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.479] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.481] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.481] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.482] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.483] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.484] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.484] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.495] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.495] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.497] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.497] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.499] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.499] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.510] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.510] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.512] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.512] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.514] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.514] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.515] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.516] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.517] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.517] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.519] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.519] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.521] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.521] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.523] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.523] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.526] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.526] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.529] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.529] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.532] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.532] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.543] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.543] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.545] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.545] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.547] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.547] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.558] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.558] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.572] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.572] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.574] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.574] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.585] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.585] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.598] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.598] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.613] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.613] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.634] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.634] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.638] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.638] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.648] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.648] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.656] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.656] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.665] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.665] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.669] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.669] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.686] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.686] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
[2017-10-09 12:19:57.691] 292 aos_buf.c:137 apr_file_open failure, code:720005 ¾Ü¾ø·ÃÎÊ¡£  .
[2017-10-09 12:19:57.691] 292 oss_util.c:366 Open write file fail, filename:d:/zip_download/big.zip
